sentence_id,volume,group_start,en,zh_simp,zh_ocr,en_ocr,confidence,flags,source
1804,2,1801,"I don't have a telescope, but I know somebody who does.","我很想帮你,但很抱歉我不修。",,,,OCR_MISSING,F2-GMS-1801C 00:25.58-00:28.17
1805,2,1801,"I would like to help you, but I'm sorry I can't.","我不经常开车上班,但昨天我开了。",,,,OCR_MISSING,F2-GMS-1801C 00:31.45-00:34.30
1806,2,1801,"I don't usually drive to work, but I did yesterday.","你去过秘鲁吗? 没有,但伊夫林去过,他去年去那里度假。",,,,OCR_MISSING,F2-GMS-1801C 00:37.74-00:42.71
1807,2,1801,"Have you ever been to Peru? No, but Evelyn has. She went there on vacation last year.","你跟福斯托经常看电视吗? 我经常看,但他不常看。",,,,OCR_MISSING,F2-GMS-1801C 00:45.87-00:50.19
1808,2,1801,Do you and Fausto watch TV a lot?,"我收到邀请去参加葛哈德的婚礼,但艾维塔没被邀请。",,,,OCR_MISSING,F2-GMS-1801C 00:53.27-00:57.51
1809,2,1801,"你跟福斯托经常看电视吗? 我经常看,但他不常看。","你说英格丽能考到驾照吗? 会啊,我肯定她可以。",,,,OCR_MISSING,F2-GMS-1801C 01:00.72-01:05.17
1810,2,1801,"我收到邀请去参加葛哈德的婚礼,但艾维塔没被邀请。","你今天晚上要出去吗?可能吧,我不确定。",,,,OCR_MISSING,F2-GMS-1801C 01:08.46-01:11.76
1811,2,1801,"你说英格力能考到驾照吗? 会啊,我肯定他可以。",你是巴西人吗?我不是。,,,,OCR_MISSING,F2-GMS-1801C 01:14.97-01:17.15
1812,2,1801,"你今天晚上要出去吗? 可能吧,我不确定。","你有车吗? 没有,我没车。",,,,OCR_MISSING,F2-GMS-1801C 01:20.51-01:23.03
1813,2,1801,你是巴西人吗? 我不是。,"你还好吗? 嗯,还好。",,,,LOW_CONF;OCR_MISSING,F2-GMS-1801C 01:26.40-01:28.70
1814,2,1801,"你有车吗? 没有,我没车。","在下雪吗? 没有,没下雪。",,,,OCR_MISSING,F2-GMS-1801C 01:32.01-01:34.68
1815,2,1801,"你还好吗? 嗯,还好。","你饿了吗?嗯,我饿了。",,,,OCR_MISSING,F2-GMS-1801C 01:37.85-01:39.99
1816,2,1801,"Is it snowing? No, it's not snowing.",你喜欢古典音乐吗? 我喜欢。,,,,OCR_MISSING,F2-GMS-1801C 01:43.32-01:46.08
1817,2,1801,"你饿了吗?嗯,我饿了。","你明天会在迈阿密吗? 不,我不在。",,,,OCR_MISSING,F2-GMS-1801C 01:49.47-01:52.63
1818,2,1801,你喜欢古典音乐吗? 我喜欢。,"你的胳膊骨折过吗? 对,骨折过。",,,,OCR_MISSING,F2-GMS-1801C 01:56.03-01:59.33
1819,2,1801,"你明天会在迈阿密吗? 不,我不在。","你昨天买了什么吗? 嗯,买了。",,,,OCR_MISSING,F2-GMS-1801C 02:02.80-02:05.65
1820,2,1801,"你的胳膊骨折过吗? 对,骨折过。","你三点的时候睡着了吗? 嗯,睡了。",,,,OCR_MISSING,F2-GMS-1801C 02:08.95-02:11.98
1821,2,1801,"你昨天买了什么吗? 嗯,买了。","你迟到了,是吗?抱歉。",,,,OCR_MISSING,F2-GMS-1801C 02:15.35-02:17.77
1822,2,1801,"Yes, I was.","我上个礼拜生病了,是吗?我都不知道。",,,,OCR_MISSING,F2-GMS-1801C 02:21.09-02:24.47
1823,2,1801,You're late. I am? Sorry.,"又下雨了,真的吗?十分钟前还是晴天。",,,,OCR_MISSING,F2-GMS-1801C 02:27.72-02:31.37
1824,2,1801,I was sick last week. You were? I didn't know that.,"有你的信息,是吗?在哪?",,,,OCR_MISSING,F2-GMS-1801C 02:34.65-02:37.61
1825,2,1801,It's raining again.,"乔凡尼不会开车,他不会吗?我都不知道。",,,,OCR_MISSING,F2-GMS-1801C 02:40.85-02:44.40
1826,2,1801,It's raining again. Really? Ten minutes ago it was still sunny.,"我不饿,真的吗?但我饿了。",,,,OCR_MISSING,F2-GMS-1801C 02:47.76-02:50.61
1827,2,1801,"有你的信息,是吗?在哪儿?","艾米丽亚今天没来上班,她没来吗?她生病了吗?",,,,OCR_MISSING,F2-GMS-1801C 02:53.96-02:57.95
1828,2,1801,"乔凡尼不会开车,他不会吗?我都不知道。","我会说四种语言,真的吗?有哪些?",,,,OCR_MISSING,F2-GMS-1801C 03:01.20-03:04.27
1829,2,1801,"我不饿,真的吗?但我饿了。","卢卡不吃肉,他不吃吗?那他吃鱼吗?",,,,OCR_MISSING,F2-GMS-1801C 03:07.47-03:10.67
1830,2,1801,She isn't? Is she sick?,"纳迪亚上个礼拜结婚了,她结婚了,真的吗?",,,,OCR_MISSING,F2-GMS-1801C 03:14.13-03:18.02
1831,2,1801,I speak four languages. You do? Which ones?,"我买了一辆车。 哦,你已经买了?",,,,OCR_MISSING,F2-GMS-1801C 03:21.42-03:24.42
1832,2,1801,Luka doesn't eat meat. He doesn't? Does he eat fish?,"我在写一本书,真的吗?关于什么的?",,,,OCR_MISSING,F2-GMS-1801C 03:27.65-03:30.77
1833,2,1801,Nadia got married last week. She did? Really?,"我不喜欢迪米特里,你不喜欢他,为什么?",,,,OCR_MISSING,F2-GMS-1801C 03:34.06-03:37.32
1834,2,1801,"I've bought a new car. Oh, you have?","今天真是美好的一天,对吧? 嗯,很完美。",,,,OCR_MISSING,F2-GMS-1801C 03:40.58-03:44.42
1835,2,1801,I'm writing a book. You are? What about?,"桑多住在米兰,对吧? 对,没错。",,,,OCR_MISSING,F2-GMS-1801C 03:47.69-03:51.06
1836,2,1801,I don't like Dimitri. You don't? Why not?,"你把窗户关上了,是吧? 对,我记得是。",,,,OCR_MISSING,F2-GMS-1801C 03:54.25-03:57.91
1837,2,1801,"It's a nice day, isn't it?","这双鞋真不错,是不是?嗯,很好看。",,,,OCR_MISSING,F2-GMS-1801C 04:01.10-04:04.60
1838,2,1801,"今天真是美好的一天,对吧? 嗯,很完美。","马尔塔很快就到了,是吧?应该吧。",,,,OCR_MISSING,F2-GMS-1801C 04:07.90-04:10.02
1839,2,1801,"桑多住在米兰,对吧? 对,没错。","那不是你的车,对吧? 嗯,是我妈的车。",,,,OCR_MISSING;DURATION_CHECK,F2-GMS-1801C 04:10.54-04:11.38
1840,2,1801,"Yes, I think so.","你还没见过我妈吧? 嗯,还没见过。",,,,OCR_MISSING,F2-GMS-1801C 04:14.49-04:18.20
1841,2,1801,"Those shoes are nice, aren't they? Yes, very nice.","克莱拉不怎么出门是吧? 对,她不怎么出门。",,,,OCR_MISSING,F2-GMS-1801C 04:21.44-04:24.36
1842,2,1801,"Marta will be here soon, won't she? Yes, probably.","你不会迟到的,是不是? 不会,我从来不迟到。",,,,OCR_MISSING,F2-GMS-1801C 04:27.69-04:31.63
1843,2,1801,"That isn't your car, is it? No, it's my mother's.","我在银行工作,是吗?我也在银行工作。",,,,OCR_MISSING,F2-GMS-1801C 04:34.77-04:38.50
1844,2,1801,"You haven't met my mother, have you?","我昨天没去上班,这样啊,你生病了吗?",,,,OCR_MISSING,F2-GMS-1801C 04:41.60-04:45.30
1845,2,1801,"你还没见过我妈吧? 嗯,还没见过。","丹尼斯不喜欢我,这样啊,为什么不喜欢?",,,,LOW_CONF;OCR_MISSING,F2-GMS-1801C 04:48.63-04:51.92
1846,2,1801,"克莱拉不怎么出门是吧? 对,她不怎么出门。","你看起来很疲惫,有吗?我觉得还好。",,,,OCR_MISSING,F2-GMS-1801C 04:55.07-04:58.49
1847,2,1801,"你不会迟到的,是不是? 不会,我从来不迟到。","莱拉昨天晚上给我打电话了,真的吗?她说什么?",,,,OCR_MISSING,F2-GMS-1801C 05:01.86-05:05.40
1848,2,1801,"我在银行工作,是吗?我也在银行工作。","我买了一辆新车,真的吗?什么牌子的?",,,,OCR_MISSING,F2-GMS-1801C 05:08.49-05:12.39
1849,2,1801,You did it? Were you sick?,"艾伯特不吃肉,这样啊,那他吃鸡蛋吗?",,,,OCR_MISSING,F2-GMS-1801C 05:15.62-05:18.95
1850,2,1801,Dennis doesn't like me.,"我的钥匙不见了,这样啊,什么时候不见的?",,,,OCR_MISSING,F2-GMS-1801C 05:22.18-05:25.73
1851,2,1851,The GMS Method Fluency 2 English 中文 中文,"安吉拉不会开车,她不会吗?她应该学一下。",,,,OCR_MISSING,F2-GMS-1851C 00:06.78-00:10.65
1852,2,1851,安吉拉不会开车。 他不会吗? 他应该学一下。,"我出生在意大利,真的吗?我都不知道。",,,,OCR_MISSING,F2-GMS-1851C 00:14.11-00:17.20
1853,2,1851,"我出生在意大利,真的吗?我都不知道。","我昨天晚上睡得不好,这样啊,是因为床不舒服吗?",,,,OCR_MISSING,F2-GMS-1851C 00:20.66-00:24.86
1854,2,1851,You didn't? Was the bed uncomfortable?,"今天晚上电视会播足球比赛,是吗?你要看吗?",,,,OCR_MISSING,F2-GMS-1851C 00:28.01-00:32.09
1855,2,1851,There's a football game on TV tonight.,"我不开心,这样哦,为什么不开心呀?",,,,OCR_MISSING,F2-GMS-1851C 00:35.24-00:38.48
1856,2,1851,"今天晚上电视会播足球比赛,是吗?你要看吗?","我昨天看见哈利德了,是吗?他好吗?",,,,OCR_MISSING,F2-GMS-1851C 00:41.75-00:44.99
1857,2,1851,"我不开心。这样哦,为什么不开心呀?","夏琪拉在工厂上班,真的吗?什么工厂?",,,,OCR_MISSING,F2-GMS-1851C 00:48.25-00:51.52
1858,2,1851,"我昨天看见哈利德了,是吗?他好吗?","我下礼拜不在这儿,这样啊,你会在哪儿?",,,,OCR_MISSING,F2-GMS-1851C 00:54.76-00:57.96
1859,2,1851,She does? What kind of factory?,"表坏了,是吗?昨天还好好的。",,,,OCR_MISSING,F2-GMS-1851C 01:01.29-01:04.35
1860,2,1851,I won't be here next week. You won't? Where will you be?,"今天天气不错是吧? 是啊,很不错。",,,,OCR_MISSING,F2-GMS-1851C 01:07.66-01:11.01
1861,2,1851,The clock isn't working. It isn't? It was working yesterday.,"这些花真好看,你觉得呢? 是啊,这是什么花?",,,,OCR_MISSING,F2-GMS-1851C 01:14.27-01:18.59
1862,2,1851,"It's a nice day, isn't it? Yes, it's beautiful.","伯纳德去了聚会,不是吗? 对,但我没跟他说话。",,,,OCR_MISSING,F2-GMS-1851C 01:22.08-01:26.59
1863,2,1851,"These flowers are nice, aren't they?","你去过巴西,对吧? 对,好几次了。",,,,OCR_MISSING,F2-GMS-1851C 01:29.94-01:32.99
1864,2,1851,"这些花真好看,你觉得呢? 是啊,这是什么花?","你会说中文,对吧? 对,但说的不是很好。",,,,OCR_MISSING,F2-GMS-1851C 01:36.31-01:39.78
1865,2,1851,"伯纳德去了聚会,不是吗? 对,但我没跟他说话。","卡罗琳看起来很疲惫是不是? 对,她工作很辛苦。",,,,OCR_MISSING,F2-GMS-1851C 01:42.84-01:47.34
1866,2,1851,"Yes, many times.","你会帮我的,对吧? 是啊,当然。",,,,OCR_MISSING,F2-GMS-1851C 01:50.67-01:53.36
1867,2,1851,"You speak Chinese, don't you? Yes, but not very well.","你还没吃东西是吧? 是,但我不饿。",,,,OCR_MISSING,F2-GMS-1851C 01:56.57-01:59.92
1868,2,1851,"Caroline looks tired, doesn't she?","你不累是吧? 嗯,我还好。",,,,LOW_CONF;OCR_MISSING,F2-GMS-1851C 02:03.21-02:05.66
1869,2,1851,"卡罗琳看起来很疲惫是不是? 对,她工作很辛苦。","一个人不错吧?嗯,大家都喜欢他。",,,,OCR_MISSING,F2-GMS-1851C 02:09.04-02:12.28
1870,2,1851,"你会帮我的,对吧? 是啊,当然。","你会弹钢琴,对吧? 嗯,但我弹得不太好。",,,,OCR_MISSING,F2-GMS-1851C 02:15.58-02:19.61
1871,2,1851,"No, I'm not hungry.","你不认识拉里萨的妹妹吧? 对,我从没见过她。",,,,OCR_MISSING,F2-GMS-1851C 02:22.87-02:26.57
1872,2,1851,"You aren't tired, are you?","克劳德上大学了,对吧? 对,他念心理学。",,,,OCR_MISSING,F2-GMS-1851C 02:29.84-02:33.69
1873,2,1851,你不累是吧? 我还好。,"电影不好看吧?嗯,非常烂。",,,,OCR_MISSING,F2-GMS-1851C 02:36.97-02:39.69
1874,2,1851,"一个人不错吧? 嗯,大家都喜欢他。","夏洛蒂住在你附近是吧? 对,只离我几条街的距离。",,,,OCR_MISSING,F2-GMS-1851C 02:43.00-02:47.64
1875,2,1851,"Yes, but I'm not very good.",你不会把我说的话告诉别人吧? 当然不会。,,,,OCR_MISSING,F2-GMS-1851C 02:50.87-02:54.20
1876,2,1851,"You don't know Larissa's sister, do you?","黛安工作很努力,听说她一天工作16个小时。",,,,OCR_MISSING,F2-GMS-1851C 02:57.41-03:01.02
1877,2,1851,"你不认识拉里萨的妹妹吧? 对,我从没见过她。","警方正在寻找一名失踪的男孩,有目击者最后看到他走路回家。",,,,OCR_MISSING,F2-GMS-1851C 03:04.27-03:09.24
1878,2,1851,"Claude went to college, right? Yes, he studied psychology.","罢工是三个星期前开始的,大家希望它可以赶快结束。",,,,OCR_MISSING,F2-GMS-1851C 03:12.45-03:16.76
1879,2,1851,"电影不好看吧?嗯,非常烂。","我的一个朋友被逮捕了,据称他袭警。",,,,OCR_MISSING,F2-GMS-1851C 03:20.06-03:23.13
1880,2,1851,"下落地住在你附近是吧? 对,只离我几条街的距离。","报道说,两个人在爆炸中受伤了。",,,,OCR_MISSING,F2-GMS-1851C 03:26.28-03:29.22
1881,2,1851,"No, of course not.","我们去看那部电影吧,听说很不错。",,,,OCR_MISSING,F2-GMS-1851C 03:32.74-03:35.40
1882,2,1851,Diane works very hard. It's said that she works 16 hours a day.,"听说艾米尔打了警察,但我不相信。",,,,OCR_MISSING,F2-GMS-1851C 03:38.66-03:41.15
1883,2,1851,The police are looking for a missing boy. It's believed that he was last seen walking home.,"这个计划本应该是个秘密,但大家好像都知道了。",,,,OCR_MISSING,F2-GMS-1851C 03:44.44-03:47.98
1884,2,1851,The strike started three weeks ago. It's expected that it'll end soon.,"你怎么在上班,你不是应该在休假吗?",,,,OCR_MISSING,F2-GMS-1851C 03:51.19-03:53.95
1885,2,1851,A friend of mine has been arrested. It's alleged that he hit a police officer.,"斯维特拉娜昨天晚上本来应该打电话给我,但她没打。",,,,OCR_MISSING,F2-GMS-1851C 03:57.35-04:01.69
1886,2,1851,It's reported that two people were injured in the explosion.,"我们的客人本来应该七点半到,但是他们迟到了。",,,,OCR_MISSING,F2-GMS-1851C 04:04.89-04:08.57
1887,2,1851,Let's go and see that movie. It's supposed to be good.,"我们最好快点,我十分钟要跟马克西姆见面。",,,,OCR_MISSING,F2-GMS-1851C 04:11.93-04:15.31
1888,2,1851,"Emil is supposed to have hit a police officer, but I don't believe it.","你不应该在这停车,这是私人车位。",,,,OCR_MISSING,F2-GMS-1851C 04:18.59-04:21.37
1889,2,1851,"The plan is supposed to be secret, but everybody seems to know about it.","葛哈德手术后恢复的好多了,但是他还不可以提重物。",,,,OCR_MISSING,F2-GMS-1851C 04:24.68-04:29.04
1890,2,1851,What are you doing at work? You're supposed to be on vacation.,"这件外套很脏,你应该把它洗了。",,,,OCR_MISSING,F2-GMS-1851C 04:32.16-04:34.89
1891,2,1851,"Spitlana was supposed to call me last night, but she didn't.",我觉得你应该把头发剪得很短。,,,,OCR_MISSING,F2-GMS-1851C 04:38.23-04:40.75
1892,2,1851,"Our guests were supposed to arrive at 7.30, but they were late.",你多久保养一次车?,,,,OCR_MISSING,F2-GMS-1851C 04:44.16-04:45.97
1893,2,1851,I'd better hurry. I'm supposed to meet Maxim in 10 minutes.,我不喜欢被拍照。,,,,OCR_MISSING,F2-GMS-1851C 04:49.10-04:50.56
1894,2,1851,You're not supposed to park your car here. It's private parking only.,我们邻居的房子刚装了空调。,,,,OCR_MISSING,F2-GMS-1851C 04:53.74-04:56.09
1895,2,1851,"Gerard is feeling much better after his operation, but he's still not supposed to do any heavy lifting.","卡斯帕因为又一次炒肃,所以被吊销了驾照。",,,,OCR_MISSING,F2-GMS-1851C 04:59.26-05:02.72
1896,2,1851,This coat is dirty. You should get it cleaned.,奥利维亚的护照被偷了。,,,,OCR_MISSING,F2-GMS-1851C 05:05.90-05:07.88
1897,2,1851,I think you should get your hair cut really short.,你遇到过航班被取消的情况吗?,,,,OCR_MISSING,F2-GMS-1851C 05:11.08-05:13.77
1898,2,1851,How often do you have your car serviced?,我跟你说过路易莎的事儿吗? 她的钱包上个礼拜被偷了。,,,,OCR_MISSING,F2-GMS-1851C 05:17.05-05:21.22
1899,2,1851,I don't like having my picture taken.,"休伯特昨天晚上跟人打架,鼻梁断了。",,,,OCR_MISSING,F2-GMS-1851C 05:24.55-05:27.59
1900,2,1851,Our neighbor just got air conditioning installed in their house.,"Olivia说她会离开几天,然后回来的时候会给我打电话。",,,,OCR_MISSING,F2-GMS-1851C 05:30.77-05:35.44
1901,2,1901,The GMS Method Fluency 2 English 中文 中文,The GMS Method Fluency 2,,,,OCR_MISSING,F2-GMS-1901C 00:00.00-00:03.28
1902,2,1901,Leonardo will attend the party tonight.,中文,,,,OCR_MISSING;DURATION_CHECK,F2-GMS-1901C 00:03.73-00:04.60
1903,2,1901,是吗?我以为你说他不会来。,李奥纳多今天晚上会来参加派对。,,,,OCR_MISSING,F2-GMS-1901C 00:06.82-00:09.50
1904,2,1901,"我认识很多人,真的吗?我以为你说你谁都不认识。",是吗?我以为你说他不会来。,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 00:10.46-00:12.79
1905,2,1901,She will? But didn't you say she wouldn't be here?,"我认识很多人,真的吗?我以为你说你谁都不认识。",,,,OCR_MISSING,F2-GMS-1901C 00:16.00-00:20.13
1906,2,1901,I'm going out tonight.,"伊莎贝拉下个礼拜会来这儿,真的吗?但你不是说她不会来这儿吗?",,,,OCR_MISSING,F2-GMS-1901C 00:23.38-00:28.52
1907,2,1901,"我今天晚上要出去。 这样啊,但你本来说你会待在家里。",我今天晚上要出去。,,,,OCR_MISSING,F2-GMS-1901C 00:31.78-00:33.36
1908,2,1901,我会说一点法语。 真的吗? 但之前你说你不会。,"这样啊,但你本来说你会待在家里。",,,,OCR_MISSING,F2-GMS-1901C 00:34.01-00:36.69
1909,2,1901,我已经很久没去看过电影了。 真的吗?我以为你说你几天前才去看过。,"我会说一点法语,真的吗?但之前你说你不会。",,,,OCR_MISSING,F2-GMS-1901C 00:40.00-00:44.26
1910,2,1901,"Malik said he didn't feel well when he just got up, so he didn't go to work.","我已经很久没去看过电影了,真的吗?我以为你说你几天前才去看过。",,,,OCR_MISSING,F2-GMS-1901C 00:47.67-00:53.10
1911,2,1901,Jasmine said her new job was quite interesting.,"阿黎克说他刚起床的时候觉得不太舒服,所以他没去上班。",,,,OCR_MISSING,F2-GMS-1901C 00:56.36-01:00.91
1912,2,1901,他跟我说他明年想去南美洲。 他跟我说他本来明年想去南美洲。,贾斯敏说他的新工作还挺有意思的。 贾斯敏说他的新工作本来还挺有意思的。,,,,OCR_MISSING,F2-GMS-1901C 01:04.13-01:10.34
1913,2,1901,Doctor asked me to rest in bed for a few days.,"他跟我说,他明天想去南美洲。",,,,OCR_MISSING,F2-GMS-1901C 01:14.52-01:17.29
1914,2,1901,"我叫路西恩,不要大喊大叫。","他跟我说他本来明天想去南美洲,",,,,OCR_MISSING,F2-GMS-1901C 01:17.75-01:20.28
1915,2,1901,美智子叫我不要跟别人说发生了什么。,医生让我卧床休息几天。,,,,OCR_MISSING,F2-GMS-1901C 01:23.63-01:25.87
1916,2,1901,"生花了很多时间准备,所以我叫他快一点。","我叫路西恩,不要大喊大叫。",,,,OCR_MISSING,F2-GMS-1901C 01:28.94-01:31.12
1917,2,1901,"莉莉安对这种状况感到很紧张,所以我叫她放轻松。",美智子叫我不要跟别人说发生了什么。,,,,OCR_MISSING,F2-GMS-1901C 01:34.25-01:37.19
1918,2,1901,"海关用很怀疑的眼神看着我,让我把行李打开。","声花了很多时间准备,所以我叫他快一点。",,,,OCR_MISSING,F2-GMS-1901C 01:40.42-01:43.96
1919,2,1901,你昨天晚上遇到什么事儿了?,"莉莉安对这种状况感到很紧张,所以我叫她放轻松。",,,,OCR_MISSING,F2-GMS-1901C 01:47.18-01:51.21
1920,2,1901,有多少人去开会?,"海关用很怀疑的眼神看着我,让我把行李打开。",,,,OCR_MISSING,F2-GMS-1901C 01:54.38-01:58.10
1921,2,1901,几路车到市中心,你昨天晚上遇到什么事了?,,,,OCR_MISSING,F2-GMS-1901C 02:01.28-02:03.26
1922,2,1901,你想要跟谁说话?,有多少人去开会?,,,,OCR_MISSING,F2-GMS-1901C 02:06.47-02:07.95
1923,2,1901,昨天天气怎样?,几路车到市中心。,,,,OCR_MISSING,F2-GMS-1901C 02:11.20-02:12.96
1924,2,1901,你想要跟谁说话?,你想要跟谁说话?,,,,OCR_MISSING,F2-GMS-1901C 02:16.20-02:17.60
1925,2,1901,Have we met before?,昨天天气怎样?,,,,OCR_MISSING,F2-GMS-1901C 02:20.53-02:21.83
1926,2,1901,"你不想去聚会吗? 对,我不想去。",你想要跟谁说话?,,,,OCR_MISSING,F2-GMS-1901C 02:25.08-02:26.47
1927,2,1901,咱们今天晚上出去吃饭吗?,咱们之前是不是在哪见过?,,,,OCR_MISSING,F2-GMS-1901C 02:29.65-02:31.64
1928,2,1901,Why didn't Nicholas go to work yesterday?,"你不想去聚会吗? 对,我不想去。",,,,OCR_MISSING,F2-GMS-1901C 02:34.84-02:37.93
1929,2,1901,Why not? Isn't she coming?,咱们今天晚上出去吃饭吗?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 02:41.23-02:43.06
1930,2,1901,I'll have to borrow some money.,为什么尼古拉斯昨天没去上班?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 02:46.34-02:48.69
1931,2,1901,我得借点钱。 为什么?你没钱吗?,"我们今天晚上见不到米利亚姆,为什么?他不来吗?",,,,OCR_MISSING,F2-GMS-1901C 02:51.86-02:55.96
1932,2,1901,几点了?你知道现在几点了吗?,我得借点钱。 为什么?你没钱吗?,,,,OCR_MISSING,F2-GMS-1901C 02:59.39-03:02.41
1933,2,1901,这些人是谁? 我不知道这些人是谁?,你知道现在几点了吗?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 03:05.67-03:08.13
1934,2,1901,我去哪儿找奥利佛?你能告诉我去哪儿才能找到奥利佛吗?,这些人是谁?,,,,OCR_MISSING,F2-GMS-1901C 03:11.45-03:12.63
1935,2,1901,这个多少钱?你知道这个多少钱吗?,我不知道这些人是谁。,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 03:13.13-03:14.71
1936,2,1901,电影几点开始?你知道电影几点开始吗?,我去哪儿找奥利佛?你能告诉我去哪儿才能找到奥利佛吗?,,,,OCR_MISSING,F2-GMS-1901C 03:18.24-03:22.54
1937,2,1901,你是什么意思?请解释一下你是什么意思?,这个多少钱?你知道这个多少钱吗?,,,,OCR_MISSING,F2-GMS-1901C 03:25.79-03:28.77
1938,2,1901,他为什么早走?我在想为什么他早走?,电影几点开始?你知道电影几点开始吗?,,,,OCR_MISSING,F2-GMS-1901C 03:32.00-03:35.57
1939,2,1901,机场离这里多远?你知道机场离这里多远吗?,你是什么意思?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 03:38.80-03:39.97
1940,2,1901,你知道在这里停车要多少钱吗?,请解释一下你是什么意思。,,,,OCR_MISSING,F2-GMS-1901C 03:40.51-03:42.48
1941,2,1901,He asked me if I was willing to go on a trip.,"他为什么早走?我在想,为什么他早走?",,,,OCR_MISSING,F2-GMS-1901C 03:45.82-03:49.21
1942,2,1901,他想知道我空闲时间都做什么。,机场离这里多远?,,,,OCR_MISSING,F2-GMS-1901C 03:52.53-03:53.98
1943,2,1901,他问我现在的工作做多久了?,你知道机场离这里多远吗?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 03:54.48-03:56.55
1944,2,1901,He asked me why I applied for this job.,在这里停车要多少钱?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 03:59.87-04:01.58
1945,2,1901,他想知道我会不会说其他语言。,你知道在这里停车要多少钱吗?,,,,LOW_CONF;OCR_MISSING,F2-GMS-1901C 04:02.07-04:04.34
1946,2,1901,He asked me if I had a driving license.,"他问我,愿不愿意去旅行?",,,,OCR_MISSING,F2-GMS-1901C 04:07.88-04:10.26
1947,2,1901,"Natalie doesn't have a car, so does Oliver.",他想知道我空闲时间都做什么。,,,,OCR_MISSING,F2-GMS-1901C 04:13.75-04:16.28
1948,2,1901,I hope not.,他问我现在的工作做多久了?,,,,OCR_MISSING,F2-GMS-1901C 04:19.58-04:21.98
1949,2,1901,Do you think Remy will get the job?,他问我为什么要应征这份工作。,,,,OCR_MISSING,F2-GMS-1901C 04:25.22-04:27.69
1950,2,1901,你觉得雷米会得到这份工作吗? 我猜会吧。,他想知道我会不会说其他语言。,,,,OCR_MISSING,F2-GMS-1901C 04:30.95-04:33.51
1951,2,1951,Is the concert at 7.30? I think so.,音乐会是七点半开始吗?我想是的。,,,,OCR_MISSING,F2-GMS-1951C 00:12.17-00:15.47
1952,2,1951,Is Hitomi working tomorrow? I suppose so.,同明天上班吗?我想是的。,,,,OCR_MISSING,F2-GMS-1951C 00:18.60-00:21.29
1953,2,1951,"You notice the sky is blue and the sun is shining. You say, it's a beautiful day, isn't it?","你注意到天空很蓝,而且阳光很好,你说,今天天气很好,不是吗?",,,,OCR_MISSING,F2-GMS-1951C 00:24.82-00:30.73
1954,2,1951,"You notice the restaurant prices are very high. You say, it's pretty expensive, isn't it?","你发现餐厅的价格很高,你说,好贵啊,是吧?",,,,OCR_MISSING,F2-GMS-1951C 00:33.94-00:38.36
1955,2,1951,"You really enjoyed your training course, you say. The course was great, wasn't it?","你很喜欢训练课程,你说,这课程不错,对吧?",,,,OCR_MISSING,F2-GMS-1951C 00:41.55-00:45.82
1956,2,1951,"You notice your friend's hair is much shorter than last time. You say, You had your hair cut, didn't you?","你注意到你朋友的头发短了好多,你说,你剪头发了吧?",,,,OCR_MISSING,F2-GMS-1951C 00:49.15-00:53.82
1957,2,1951,"You notice the woman singing has a nice voice. You say, she has a good voice, doesn't she?","你发现那个女人唱歌很好听,你说,她的声音真好听,是不是?",,,,OCR_MISSING,F2-GMS-1951C 00:57.11-01:02.71
1958,2,1951,"You're trying on a new jacket and don't like it. You say, this doesn't look very good on me, does it?","你在试穿新外套,但不太喜欢,你说,我穿起来不怎么好看吧?",,,,OCR_MISSING,F2-GMS-1951C 01:05.91-01:11.33
1959,2,1951,"The cashier is putting your groceries in a plastic bag. You say, excuse me, don't you have any paper bags?","收银员把你买的东西放进塑料袋,你说,不好意思,你没有纸袋吗?",,,,OCR_MISSING,F2-GMS-1951C 01:14.66-01:20.32
1960,2,1951,"You're looking for your keys. Maybe Ichiro has seen them. You ask, you haven't seen my keys, have you?","你正在找钥匙,伊朗可能见过,你问,你看见我的钥匙了吗?",,,,OCR_MISSING,F2-GMS-1951C 01:23.65-01:29.10
1961,2,1951,"Sergei has a car and you need a ride to the station. You ask, could you give me a ride to the station?","夏尔日有车,而你需要有人开车送你去车站,你问,你可以开车送我去车站吗?",,,,OCR_MISSING,F2-GMS-1951C 01:32.36-01:38.96
1962,2,1951,Would you mind closing the door?,你介意我把门关上吗?,,,,OCR_MISSING,F2-GMS-1951C 01:42.24-01:44.17
1963,2,1951,Would you mind turning off the lights?,你介意我关灯吗?,,,,OCR_MISSING,F2-GMS-1951C 01:47.38-01:49.01
1964,2,1951,Renee suggested going to the movies.,瑞尼提议去看电影,,,,OCR_MISSING,F2-GMS-1951C 01:52.38-01:54.04
1965,2,1951,"Suddenly, everybody stopped talking. There was silence.","大家突然不聊天了,变得好安静。",,,,OCR_MISSING,F2-GMS-1951C 01:57.22-01:59.89
