sentence_id,volume,group_start,text_raw,text_norm,avg_logprob,no_speech_prob,t_start,t_end,media_file,src_file,source,flags
1899,2,1851,"休伯特昨天晚上跟人打架,鼻梁断了。","休伯特昨天晚上跟人打架,鼻梁断了。",-0.0968,0.0276,324.550,327.587,media/ZS_F2_1899.mp3,GLOSSIKA-ENZS-F2-GMS-1851C.mp3,F2-GMS-1851C 05:24.55-05:27.59,
1900,2,1851,"Olivia说她会离开几天,然后回来的时候会给我打电话。","Olivia说她会离开几天,然后回来的时候会给我打电话。",-0.1350,0.0226,330.774,335.440,media/ZS_F2_1900.mp3,GLOSSIKA-ENZS-F2-GMS-1851C.mp3,F2-GMS-1851C 05:30.77-05:35.44,
1901,2,1901,The GMS Method Fluency 2,The GMS Method Fluency 2,-0.3606,0.2188,0.000,3.279,media/ZS_F2_1901.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:00.00-00:03.28,
1902,2,1901,中文,中文,-0.4465,0.0200,3.730,4.601,media/ZS_F2_1902.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:03.73-00:04.60,
1903,2,1901,李奥纳多今天晚上会来参加派对。,李奥纳多今天晚上会来参加派对。,-0.0790,0.2189,6.816,9.499,media/ZS_F2_1903.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:06.82-00:09.50,
1904,2,1901,是吗?我以为你说他不会来。,是吗?我以为你说他不会来。,-0.1189,0.9702,10.462,12.788,media/ZS_F2_1904.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:10.46-00:12.79,LOW_CONF
1905,2,1901,"我认识很多人,真的吗?我以为你说你谁都不认识。","我认识很多人,真的吗?我以为你说你谁都不认识。",-0.0625,0.0336,15.998,20.134,media/ZS_F2_1905.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:16.00-00:20.13,
1906,2,1901,"伊莎贝拉下个礼拜会来这儿,真的吗?但你不是说她不会来这儿吗?","伊莎贝拉下个礼拜会来这儿,真的吗?但你不是说她不会来这儿吗?",-0.1126,0.0039,23.379,28.524,media/ZS_F2_1906.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:23.38-00:28.52,
1907,2,1901,我今天晚上要出去。,我今天晚上要出去。,-0.2368,0.1256,31.779,33.359,media/ZS_F2_1907.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:31.78-00:33.36,
1908,2,1901,"这样啊,但你本来说你会待在家里。","这样啊,但你本来说你会待在家里。",-0.0937,0.0185,34.006,36.689,media/ZS_F2_1908.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:34.01-00:36.69,
1909,2,1901,"我会说一点法语,真的吗?但之前你说你不会。","我会说一点法语,真的吗?但之前你说你不会。",-0.0949,0.0119,40.001,44.264,media/ZS_F2_1909.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:40.00-00:44.26,
1910,2,1901,"我已经很久没去看过电影了,真的吗?我以为你说你几天前才去看过。","我已经很久没去看过电影了,真的吗?我以为你说你几天前才去看过。",-0.0737,0.0177,47.671,53.103,media/ZS_F2_1910.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:47.67-00:53.10,
1911,2,1901,"阿黎克说他刚起床的时候觉得不太舒服,所以他没去上班。","阿黎克说他刚起床的时候觉得不太舒服,所以他没去上班。",-0.1262,0.0566,56.356,60.913,media/ZS_F2_1911.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 00:56.36-01:00.91,
1912,2,1901,贾斯敏说他的新工作还挺有意思的。 贾斯敏说他的新工作本来还挺有意思的。,贾斯敏说他的新工作还挺有意思的。 贾斯敏说他的新工作本来还挺有意思的。,-0.1166,0.0779,64.132,70.339,media/ZS_F2_1912.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:04.13-01:10.34,
1913,2,1901,"他跟我说,他明天想去南美洲。","他跟我说,他明天想去南美洲。",-0.1080,0.0203,74.520,77.290,media/ZS_F2_1913.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:14.52-01:17.29,
1914,2,1901,"他跟我说他本来明天想去南美洲,","他跟我说他本来明天想去南美洲,",-0.1294,0.3503,77.752,80.277,media/ZS_F2_1914.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:17.75-01:20.28,
1915,2,1901,医生让我卧床休息几天。,医生让我卧床休息几天。,-0.0634,0.0838,83.628,85.867,media/ZS_F2_1915.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:23.63-01:25.87,
1916,2,1901,"我叫路西恩,不要大喊大叫。","我叫路西恩,不要大喊大叫。",-0.1664,0.1036,88.945,91.123,media/ZS_F2_1916.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:28.94-01:31.12,
1917,2,1901,美智子叫我不要跟别人说发生了什么。,美智子叫我不要跟别人说发生了什么。,-0.1110,0.0850,94.253,97.187,media/ZS_F2_1917.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:34.25-01:37.19,
1918,2,1901,"声花了很多时间准备,所以我叫他快一点。","声花了很多时间准备,所以我叫他快一点。",-0.1387,0.0367,100.418,103.961,media/ZS_F2_1918.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:40.42-01:43.96,
1919,2,1901,"莉莉安对这种状况感到很紧张,所以我叫她放轻松。","莉莉安对这种状况感到很紧张,所以我叫她放轻松。",-0.0475,0.0013,107.176,111.207,media/ZS_F2_1919.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:47.18-01:51.21,
1920,2,1901,"海关用很怀疑的眼神看着我,让我把行李打开。","海关用很怀疑的眼神看着我,让我把行李打开。",-0.0540,0.0147,114.385,118.105,media/ZS_F2_1920.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 01:54.38-01:58.10,
1921,2,1901,你昨天晚上遇到什么事了?,你昨天晚上遇到什么事了?,-0.1320,0.2666,121.284,123.260,media/ZS_F2_1921.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:01.28-02:03.26,
1922,2,1901,有多少人去开会?,有多少人去开会?,-0.1300,0.2983,126.474,127.948,media/ZS_F2_1922.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:06.47-02:07.95,
1923,2,1901,几路车到市中心。,几路车到市中心。,-0.2025,0.0874,131.197,132.955,media/ZS_F2_1923.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:11.20-02:12.96,
1924,2,1901,你想要跟谁说话?,你想要跟谁说话?,-0.1410,0.0000,136.201,137.605,media/ZS_F2_1924.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:16.20-02:17.60,
1925,2,1901,昨天天气怎样?,昨天天气怎样?,-0.1380,0.2008,140.535,141.832,media/ZS_F2_1925.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:20.53-02:21.83,
1926,2,1901,你想要跟谁说话?,你想要跟谁说话?,-0.1559,0.0012,145.080,146.470,media/ZS_F2_1926.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:25.08-02:26.47,
1927,2,1901,咱们之前是不是在哪见过?,咱们之前是不是在哪见过?,-0.0883,0.2112,149.648,151.644,media/ZS_F2_1927.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:29.65-02:31.64,
1928,2,1901,"你不想去聚会吗? 对,我不想去。","你不想去聚会吗? 对,我不想去。",-0.1711,0.0488,154.841,157.925,media/ZS_F2_1928.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:34.84-02:37.93,
1929,2,1901,咱们今天晚上出去吃饭吗?,咱们今天晚上出去吃饭吗?,-0.1317,0.5176,161.228,163.061,media/ZS_F2_1929.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:41.23-02:43.06,LOW_CONF
1930,2,1901,为什么尼古拉斯昨天没去上班?,为什么尼古拉斯昨天没去上班?,-0.0440,0.6680,166.342,168.692,media/ZS_F2_1930.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:46.34-02:48.69,LOW_CONF
1931,2,1901,"我们今天晚上见不到米利亚姆,为什么?他不来吗?","我们今天晚上见不到米利亚姆,为什么?他不来吗?",-0.1173,0.0488,171.862,175.964,media/ZS_F2_1931.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:51.86-02:55.96,
1932,2,1901,我得借点钱。 为什么?你没钱吗?,我得借点钱。 为什么?你没钱吗?,-0.1786,0.0240,179.386,182.410,media/ZS_F2_1932.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 02:59.39-03:02.41,
1933,2,1901,你知道现在几点了吗?,你知道现在几点了吗?,-0.3546,0.8345,185.672,188.126,media/ZS_F2_1933.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:05.67-03:08.13,LOW_CONF
1934,2,1901,这些人是谁?,这些人是谁?,-0.1416,0.0001,191.451,192.630,media/ZS_F2_1934.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:11.45-03:12.63,
1935,2,1901,我不知道这些人是谁。,我不知道这些人是谁。,-0.0874,0.8330,193.127,194.713,media/ZS_F2_1935.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:13.13-03:14.71,LOW_CONF
1936,2,1901,我去哪儿找奥利佛?你能告诉我去哪儿才能找到奥利佛吗?,我去哪儿找奥利佛?你能告诉我去哪儿才能找到奥利佛吗?,-0.0670,0.0390,198.236,202.535,media/ZS_F2_1936.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:18.24-03:22.54,
1937,2,1901,这个多少钱?你知道这个多少钱吗?,这个多少钱?你知道这个多少钱吗?,-0.1101,0.0132,205.794,208.774,media/ZS_F2_1937.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:25.79-03:28.77,
1938,2,1901,电影几点开始?你知道电影几点开始吗?,电影几点开始?你知道电影几点开始吗?,-0.0947,0.0569,211.999,215.572,media/ZS_F2_1938.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:32.00-03:35.57,
1939,2,1901,你是什么意思?,你是什么意思?,-0.2779,0.6919,218.801,219.968,media/ZS_F2_1939.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:38.80-03:39.97,LOW_CONF
1940,2,1901,请解释一下你是什么意思。,请解释一下你是什么意思。,-0.0760,0.4705,220.513,222.480,media/ZS_F2_1940.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:40.51-03:42.48,
1941,2,1901,"他为什么早走?我在想,为什么他早走?","他为什么早走?我在想,为什么他早走?",-0.1539,0.0180,225.822,229.205,media/ZS_F2_1941.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:45.82-03:49.21,
1942,2,1901,机场离这里多远?,机场离这里多远?,-0.1702,0.1593,232.529,233.977,media/ZS_F2_1942.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:52.53-03:53.98,
1943,2,1901,你知道机场离这里多远吗?,你知道机场离这里多远吗?,-0.1014,0.6260,234.475,236.552,media/ZS_F2_1943.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:54.48-03:56.55,LOW_CONF
1944,2,1901,在这里停车要多少钱?,在这里停车要多少钱?,-0.1231,0.9199,239.868,241.582,media/ZS_F2_1944.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 03:59.87-04:01.58,LOW_CONF
1945,2,1901,你知道在这里停车要多少钱吗?,你知道在这里停车要多少钱吗?,-0.1137,0.9995,242.066,244.337,media/ZS_F2_1945.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 04:02.07-04:04.34,LOW_CONF
1946,2,1901,"他问我,愿不愿意去旅行?","他问我,愿不愿意去旅行?",-0.0985,0.0453,247.881,250.258,media/ZS_F2_1946.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 04:07.88-04:10.26,
1947,2,1901,他想知道我空闲时间都做什么。,他想知道我空闲时间都做什么。,-0.0731,0.0341,253.754,256.275,media/ZS_F2_1947.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 04:13.75-04:16.28,
1948,2,1901,他问我现在的工作做多久了?,他问我现在的工作做多久了?,-0.1741,0.1007,259.585,261.984,media/ZS_F2_1948.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 04:19.58-04:21.98,
1949,2,1901,他问我为什么要应征这份工作。,他问我为什么要应征这份工作。,-0.1135,0.4966,265.224,267.686,media/ZS_F2_1949.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 04:25.22-04:27.69,
1950,2,1901,他想知道我会不会说其他语言。,他想知道我会不会说其他语言。,-0.0809,0.0453,270.946,273.505,media/ZS_F2_1950.mp3,GLOSSIKA-ENZS-F2-GMS-1901C.mp3,F2-GMS-1901C 04:30.95-04:33.51,
1951,2,1951,音乐会是七点半开始吗?我想是的。,音乐会是七点半开始吗?我想是的。,-0.0757,0.0952,12.168,15.466,media/ZS_F2_1951.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:12.17-00:15.47,
1952,2,1951,同明天上班吗?我想是的。,同明天上班吗?我想是的。,-0.1469,0.1157,18.596,21.285,media/ZS_F2_1952.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:18.60-00:21.29,
1953,2,1951,"你注意到天空很蓝,而且阳光很好,你说,今天天气很好,不是吗?","你注意到天空很蓝,而且阳光很好,你说,今天天气很好,不是吗?",-0.0568,0.0488,24.823,30.727,media/ZS_F2_1953.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:24.82-00:30.73,
1954,2,1951,"你发现餐厅的价格很高,你说,好贵啊,是吧?","你发现餐厅的价格很高,你说,好贵啊,是吧?",-0.0567,0.0054,33.938,38.360,media/ZS_F2_1954.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:33.94-00:38.36,
1955,2,1951,"你很喜欢训练课程,你说,这课程不错,对吧?","你很喜欢训练课程,你说,这课程不错,对吧?",-0.0433,0.0467,41.550,45.817,media/ZS_F2_1955.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:41.55-00:45.82,
1956,2,1951,"你注意到你朋友的头发短了好多,你说,你剪头发了吧?","你注意到你朋友的头发短了好多,你说,你剪头发了吧?",-0.0502,0.1064,49.153,53.819,media/ZS_F2_1956.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:49.15-00:53.82,
1957,2,1951,"你发现那个女人唱歌很好听,你说,她的声音真好听,是不是?","你发现那个女人唱歌很好听,你说,她的声音真好听,是不是?",-0.0833,0.0203,57.115,62.708,media/ZS_F2_1957.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 00:57.11-01:02.71,
1958,2,1951,"你在试穿新外套,但不太喜欢,你说,我穿起来不怎么好看吧?","你在试穿新外套,但不太喜欢,你说,我穿起来不怎么好看吧?",-0.0610,0.1035,65.907,71.334,media/ZS_F2_1958.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:05.91-01:11.33,
1959,2,1951,"收银员把你买的东西放进塑料袋,你说,不好意思,你没有纸袋吗?","收银员把你买的东西放进塑料袋,你说,不好意思,你没有纸袋吗?",-0.0686,0.0574,74.656,80.321,media/ZS_F2_1959.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:14.66-01:20.32,
1960,2,1951,"你正在找钥匙,伊朗可能见过,你问,你看见我的钥匙了吗?","你正在找钥匙,伊朗可能见过,你问,你看见我的钥匙了吗?",-0.0704,0.0126,83.649,89.103,media/ZS_F2_1960.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:23.65-01:29.10,
1961,2,1951,"夏尔日有车,而你需要有人开车送你去车站,你问,你可以开车送我去车站吗?","夏尔日有车,而你需要有人开车送你去车站,你问,你可以开车送我去车站吗?",-0.0823,0.0083,92.358,98.961,media/ZS_F2_1961.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:32.36-01:38.96,
1962,2,1951,你介意我把门关上吗?,你介意我把门关上吗?,-0.0942,0.3892,102.240,104.173,media/ZS_F2_1962.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:42.24-01:44.17,
1963,2,1951,你介意我关灯吗?,你介意我关灯吗?,-0.1393,0.3538,107.383,109.015,media/ZS_F2_1963.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:47.38-01:49.01,
1964,2,1951,瑞尼提议去看电影,瑞尼提议去看电影,-0.1130,0.2734,112.381,114.039,media/ZS_F2_1964.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:52.38-01:54.04,
1965,2,1951,"大家突然不聊天了,变得好安静。","大家突然不聊天了,变得好安静。",-0.0500,0.0768,117.222,119.885,media/ZS_F2_1965.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 01:57.22-01:59.89,
1966,2,1951,我打扫完公寓后去买点东西。,我打扫完公寓后去买点东西。,-0.1088,0.0665,123.019,125.327,media/ZS_F2_1966.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:03.02-02:05.33,
1967,2,1951,他试图逃避我的问题。,他试图逃避我的问题。,-0.2146,0.1273,128.677,130.506,media/ZS_F2_1967.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:08.68-02:10.51,
1968,2,1951,"你考虑过去别的国家住吗? 当然有,但我不知道会花多少钱。","你考虑过去别的国家住吗? 当然有,但我不知道会花多少钱。",-0.0974,0.0979,133.941,138.730,media/ZS_F2_1968.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:13.94-02:18.73,
1969,2,1951,我放假的时候很享受可以不用那么早起。,我放假的时候很享受可以不用那么早起。,-0.1403,0.1705,142.021,145.116,media/ZS_F2_1969.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:22.02-02:25.12,
1970,2,1951,拉什米放弃减肥了,拉什米放弃减肥了,-0.2400,0.0114,148.259,150.145,media/ZS_F2_1970.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:28.26-02:30.15,
1971,2,1951,"尼拉哲不想退休,他想继续工作。","尼拉哲不想退休,他想继续工作。",-0.1150,0.0735,153.332,156.057,media/ZS_F2_1971.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:33.33-02:36.06,
1972,2,1951,你一直打断我说话。,你一直打断我说话。,-0.1128,0.9395,159.387,161.037,media/ZS_F2_1972.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:39.39-02:41.04,LOW_CONF
1973,2,1951,我没有办法想象提奥基摩托车的样子。,我没有办法想象提奥基摩托车的样子。,-0.1497,0.0695,164.180,167.106,media/ZS_F2_1973.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:44.18-02:47.11,
1974,2,1951,我不介意继续等。,我不介意继续等。,-0.1474,0.2798,170.301,171.744,media/ZS_F2_1974.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:50.30-02:51.74,
1975,2,1951,他们承认偷了钱。,他们承认偷了钱。,-0.1690,0.0093,175.083,176.721,media/ZS_F2_1975.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:55.08-02:56.72,
1976,2,1951,现在我为自己说过的话感到后悔。,现在我为自己说过的话感到后悔。,-0.0691,0.0503,179.865,182.611,media/ZS_F2_1976.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 02:59.86-03:02.61,
1977,2,1951,他否认偷了钱。,他否认偷了钱。,-0.1681,0.8452,185.796,187.190,media/ZS_F2_1977.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:05.80-03:07.19,LOW_CONF
1978,2,1951,沙宾娜建议我们去看电影。,沙宾娜建议我们去看电影。,-0.1284,0.0699,190.454,192.325,media/ZS_F2_1978.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:10.45-03:12.32,
1979,2,1951,"我们要延期,把今天改成明天再走吗? 不行,我们要尽早离开。","我们要延期,把今天改成明天再走吗? 不行,我们要尽早离开。",-0.1061,0.0197,195.506,201.349,media/ZS_F2_1979.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:15.51-03:21.35,
1980,2,1951,"我的车不太稳定,它总是出问题。","我的车不太稳定,它总是出问题。",-0.0590,0.0583,204.658,207.428,media/ZS_F2_1980.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:24.66-03:27.43,
1981,2,1951,"这太好笑了,我忍不住想笑。","这太好笑了,我忍不住想笑。",-0.0357,0.0001,210.801,213.786,media/ZS_F2_1981.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:30.80-03:33.79,
1982,2,1951,"那时候很晚了,所以我们决定打车回家。","那时候很晚了,所以我们决定打车回家。",-0.0517,0.1328,216.869,220.013,media/ZS_F2_1982.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:36.87-03:40.01,
1983,2,1951,"文森特那时候正处在困境中,所以我同意帮他。","文森特那时候正处在困境中,所以我同意帮他。",-0.0489,0.0062,223.360,227.365,media/ZS_F2_1983.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:43.36-03:47.37,
1984,2,1951,你几岁学的开车?,你几岁学的开车?,-0.0788,0.0138,230.564,232.115,media/ZS_F2_1984.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:50.56-03:52.12,
1985,2,1951,法莱利在工作面试中没有让人留下好的印象。,法莱利在工作面试中没有让人留下好的印象。,-0.0736,0.0119,235.512,239.343,media/ZS_F2_1985.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 03:55.51-03:59.34,
1986,2,1951,"因为天气的原因,我们决定不出门了。","因为天气的原因,我们决定不出门了。",-0.0473,0.0053,242.706,245.575,media/ZS_F2_1986.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:02.71-04:05.58,
1987,2,1951,我答应过不会迟到。,我答应过不会迟到。,-0.1109,0.6455,248.918,250.598,media/ZS_F2_1987.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:08.92-04:10.60,LOW_CONF
1988,2,1951,"你想买车吗? 是啊,但我还没有决定。","你想买车吗? 是啊,但我还没有决定。",-0.1348,0.0992,253.816,257.295,media/ZS_F2_1988.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:13.82-04:17.29,
1989,2,1951,他们好像很有钱。,他们好像很有钱。,-0.3020,0.0025,260.617,262.107,media/ZS_F2_1989.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:20.62-04:22.11,
1990,2,1951,"我喜欢维多利亚,但我觉得她的话太多了。","我喜欢维多利亚,但我觉得她的话太多了。",-0.0989,0.2747,265.320,268.465,media/ZS_F2_1990.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:25.32-04:28.47,
1991,2,1951,"你古来在路上碰到我的时候,假装没看到。","你古来在路上碰到我的时候,假装没看到。",-0.1230,0.0705,271.806,274.894,media/ZS_F2_1991.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:31.81-04:34.89,
1992,2,1951,我假装在看报纸。,我假装在看报纸。,-0.2081,0.8882,278.265,279.723,media/ZS_F2_1992.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:38.26-04:39.72,LOW_CONF
1993,2,1951,你好像瘦了。,你好像瘦了。,-0.1085,0.9990,282.895,283.932,media/ZS_F2_1993.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:42.90-04:43.93,LOW_CONF
1994,2,1951,亚尼克似乎很喜欢他的新工作。,亚尼克似乎很喜欢他的新工作。,-0.1005,0.0000,287.228,289.545,media/ZS_F2_1994.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:47.23-04:49.54,
1995,2,1951,我不敢告诉他。,我不敢告诉他。,-0.2598,0.1639,292.729,294.009,media/ZS_F2_1995.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:52.73-04:54.01,
1996,2,1951,"有谁可以教我怎么换打印机的墨水吗? 当然,我来。","有谁可以教我怎么换打印机的墨水吗? 当然,我来。",-0.1276,0.0066,297.250,301.774,media/ZS_F2_1996.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 04:57.25-05:01.77,
1997,2,1951,"一方总是望东望西,","一方总是望东望西,",-0.3182,0.0070,305.222,306.865,media/ZS_F2_1997.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 05:05.22-05:06.86,
1998,2,1951,他们声称问题已经得到了解决。,他们声称问题已经得到了解决。,-0.0629,0.0087,310.046,312.626,media/ZS_F2_1998.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 05:10.05-05:12.63,
1999,2,1951,你知道如果这栋大楼发生火灾该怎么办吗?我不知道。,你知道如果这栋大楼发生火灾该怎么办吗?我不知道。,-0.1030,0.1597,315.881,320.250,media/ZS_F2_1999.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 05:15.88-05:20.25,
2000,2,1951,"我那时候很震惊,不知道该说什么。","我那时候很震惊,不知道该说什么。",-0.0476,0.0316,323.421,326.079,media/ZS_F2_2000.mp3,GLOSSIKA-ENZS-F2-GMS-1951C.mp3,F2-GMS-1951C 05:23.42-05:26.08,
2001,3,2001,中文,中文,-0.4586,0.0229,6.781,7.652,media/ZS_F3_2001.mp3,GLOSSIKA-ENZS-F3-GMS-2001B.mp3,F3-GMS-2001B 00:06.78-00:07.65,
